ID,Year_Birth,Marital_Status,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
10513,1992,Together,63207.0,0,0,438,169,565,91,169,1,2,3,6,7
10177,1954,Divorced,72071.0,0,1,531,69,300,150,138,3,5,4,8,2
2549,1983,Together,21840.0,1,0,17,0,9,0,0,1,1,0,3,9
5782,1982,Together,58582.0,0,1,402,35,106,101,77,2,9,2,9,5
10057,1951,Single,72282.0,0,0,503,27,419,90,139,1,5,7,9,7
10307,1956,Married,50387.0,0,2,369,9,87,12,14,3,6,2,8,5
8566,1961,Together,32583.0,1,1,5,0,3,0,0,1,1,0,2,7
2415,1962,Together,62568.0,0,1,362,17,398,80,35,3,5,3,5,4
5684,1971,Divorced,44635.0,1,1,56,0,9,0,0,2,2,0,3,7
8334,1971,Single,33316.0,1,1,79,1,31,4,4,3,2,1,4,6
9166,1968,Married,63967.0,0,1,387,84,141,73,35,3,4,4,12,2
1440,1978,Together,52513.0,0,0,367,17,241,104,188,2,9,5,9,7
78,1969,Married,25293.0,1,0,15,0,11,0,2,1,1,1,2,8
5441,1965,Widow,54111.0,0,1,267,6,54,8,3,2,5,2,6,5
5302,1986,Together,78394.0,0,0,298,27,697,216,24,1,4,6,5,2
4687,1958,Married,80739.0,0,0,674,92,736,39,0,1,3,11,9,1
1087,1975,Together,22669.0,1,0,16,14,36,37,22,3,4,1,2,9
6859,1987,Single,29236.0,1,0,37,4,24,16,9,2,4,0,3,9
9860,1959,Together,44911.0,0,1,159,0,22,2,1,3,4,1,4,7
7129,1962,Married,54693.0,0,1,686,17,142,23,26,8,6,4,13,6
5866,1974,Together,48186.0,1,0,97,3,66,12,7,3,4,1,4,7
10521,1977,Married,54809.0,1,1,63,6,57,13,13,4,2,1,5,4
7393,1978,Together,41580.0,1,1,56,5,24,4,0,3,2,1,3,5
7849,1970,Married,80336.0,0,0,209,19,456,160,142,1,2,9,13,1
332,1957,Married,47743.0,0,1,198,2,43,0,12,3,4,1,6,6
9847,1955,Married,62972.0,0,1,313,15,47,20,0,2,7,4,3,6
531,1954,Divorced,57333.0,0,1,941,14,397,76,58,11,8,5,9,6
9576,1982,Together,32313.0,1,0,86,4,56,2,4,3,4,0,4,9
6906,1953,Widow,84953.0,0,0,167,48,602,63,72,1,3,10,4,2
7419,1968,Divorced,27071.0,1,0,8,3,19,0,2,2,2,0,3,6
3170,1957,Together,68148.0,0,0,389,66,408,37,57,1,4,4,6,2
8527,1965,Together,65735.0,1,1,239,7,119,4,15,5,6,2,6,7
7872,1975,Married,86836.0,0,0,179,21,273,0,21,1,6,10,6,5
9931,1963,Married,4023.0,1,1,5,0,1,1,1,15,0,0,0,19
10595,1990,Married,30093.0,0,0,2,6,28,13,4,1,2,0,3,7
4609,1966,Married,57705.0,0,1,383,0,53,6,4,3,8,1,6,6
5010,1988,Single,25008.0,1,0,2,8,8,6,1,2,1,0,3,8
4427,1995,Single,83257.0,0,0,536,27,590,38,107,1,5,10,12,6
11148,1975,Together,22280.0,1,0,2,1,4,3,1,1,1,0,2,8
1168,1978,Married,72159.0,0,0,322,53,899,34,40,1,4,6,10,2
9595,1961,Together,64260.0,0,0,539,169,816,20,0,1,4,5,4,3
10163,1984,Single,82733.0,0,0,712,50,420,65,38,1,8,4,7,4
2886,1971,Divorced,74290.0,0,1,1121,0,72,0,12,4,10,8,10,6
6710,1951,Single,58217.0,2,1,68,1,13,3,5,1,2,0,4,6
5316,1976,Together,21024.0,0,0,36,4,18,6,2,1,2,0,4,7
9029,1972,Married,70116.0,0,0,707,44,603,95,58,1,2,8,12,1
521,1985,Together,54006.0,1,0,174,77,203,6,24,2,8,1,7,7
1459,1966,Married,69063.0,0,1,666,35,124,69,8,1,5,3,5,3
10241,1975,Divorced,11448.0,0,0,0,0,0,6,2,1,1,0,2,6
1630,1979,Single,61825.0,0,1,162,50,100,55,30,1,4,2,8,4
3254,1971,Married,70886.0,1,0,407,70,239,103,88,1,5,4,4,2
9064,1982,Married,69109.0,0,0,823,25,459,124,29,1,6,6,7,4
3678,1973,Widow,60208.0,1,1,488,23,71,15,0,11,8,3,7,7
4227,1968,Together,32889.0,1,1,28,0,13,4,2,3,2,1,3,5
9467,1984,Single,34738.0,1,0,3,2,10,3,0,1,1,0,3,6
8486,1971,Together,30538.0,1,0,284,0,52,8,3,4,9,0,4,10
2186,1977,Together,82326.0,0,0,938,142,754,159,81,1,5,10,6,2
3286,1967,Divorced,26642.0,1,0,13,2,15,2,2,2,2,0,3,6
8602,1964,Divorced,69932.0,0,1,412,172,153,150,105,2,7,6,11,4
3722,1972,Single,44503.0,1,1,31,1,8,0,0,2,2,0,3,6
6715,1948,Single,60200.0,0,1,502,19,132,0,6,6,6,2,11,6
4796,1952,Divorced,49638.0,0,1,18,10,3,3,5,1,1,0,3,2
9612,1987,Single,23830.0,0,0,1,8,6,4,8,1,1,0,3,7
3766,1959,Widow,33051.0,0,0,100,71,243,108,94,3,9,1,8,9
1399,1958,Married,72905.0,0,0,407,114,445,181,165,1,3,7,9,1
1570,1951,Together,69702.0,0,1,664,9,240,50,19,2,7,7,10,4
3426,1975,Divorced,70300.0,1,0,1045,61,338,60,46,3,5,5,13,8
3074,1984,Married,70643.0,0,0,1218,107,304,23,143,1,5,8,4,6
8341,1969,Married,30396.0,1,0,15,0,6,0,1,2,1,1,2,7
5180,1968,Divorced,50616.0,0,1,128,0,16,0,1,2,4,0,4,7
6461,1969,Single,62772.0,0,1,581,49,157,43,8,1,5,6,11,2
7679,1985,Single,30298.0,0,0,6,3,12,6,1,1,1,1,3,3
10702,1984,Single,52413.0,1,0,185,8,133,56,56,2,7,1,7,7
7505,1957,Married,44155.0,1,1,22,1,9,0,0,1,1,1,2,4
5113,1971,Divorced,86979.0,0,0,584,100,835,65,83,1,5,5,5,2
10858,1975,Together,76532.0,1,1,355,30,177,90,138,4,9,5,7,5
2961,1982,Married,42081.0,1,0,175,10,110,54,6,2,6,3,4,6
2747,1988,Married,67546.0,0,0,864,134,768,150,38,1,4,10,5,3
3010,1989,Together,88420.0,0,0,957,153,612,99,95,1,4,7,8,1
5790,1985,Married,31158.0,1,0,25,6,16,20,0,2,2,0,3,8
6892,1968,Divorced,61671.0,0,1,641,7,56,0,0,8,10,4,6,8
1743,1974,Single,69719.0,0,0,273,86,208,177,14,1,2,3,5,1
3578,1949,Divorced,49160.0,0,1,122,21,43,25,10,2,3,1,6,6
8462,1978,Together,24882.0,1,0,1,4,10,29,0,1,1,1,2,6
5558,1954,Single,90933.0,0,0,1020,31,430,62,63,1,4,6,4,1
4619,1945,Single,113734.0,0,0,6,2,3,1,262,0,27,0,0,1
8780,1950,Together,59292.0,0,1,378,14,68,19,14,2,3,5,8,3
10789,1964,Married,45759.0,1,1,42,1,18,3,0,2,2,0,3,7
10779,1983,Single,22148.0,0,0,15,5,14,0,4,1,1,0,3,7
5896,1987,Married,73395.0,0,0,272,7,80,20,7,1,4,4,6,2
2337,1971,Divorced,29819.0,1,0,9,1,24,2,1,3,3,0,3,6
10951,1968,Married,45688.0,0,1,279,0,18,0,0,2,3,1,8,4
544,1954,Married,62820.0,0,0,398,61,265,138,61,1,3,4,6,1
17,1971,Married,60491.0,0,1,637,47,237,12,19,4,6,11,7,5
10680,1986,Together,33235.0,1,0,45,0,16,2,1,1,3,0,3,7
3265,1959,Married,35701.0,0,0,21,1,9,7,3,1,1,0,3,6
5623,1980,Married,31535.0,1,0,15,4,13,0,0,1,1,1,2,7
5832,1960,Together,92556.0,0,0,493,183,352,184,23,0,3,5,13,0
5544,1970,Single,67384.0,0,1,957,40,175,158,53,2,7,8,5,5
6417,1971,Together,80573.0,0,0,829,138,430,60,92,1,4,6,13,2
5831,1967,Married,77870.0,0,1,1017,50,500,65,50,3,5,5,5,8
7101,1963,Widow,52278.0,0,1,953,0,71,0,0,6,10,5,10,8
10176,1968,Single,57107.0,0,1,159,0,120,0,0,7,4,4,8,8
2326,1990,Married,18929.0,0,0,32,0,8,23,4,1,1,0,4,6
4385,1981,Single,36038.0,1,0,23,0,15,0,2,2,3,0,3,6
2929,1976,Single,20180.0,0,0,18,42,24,15,20,1,2,1,4,7
10686,1965,Together,34230.0,1,1,15,0,4,0,0,1,1,0,2,7
2546,1977,Single,31878.0,0,1,23,4,5,10,5,1,1,0,4,3
3283,1972,Married,70932.0,0,1,200,193,100,46,185,2,6,2,12,3
3138,1956,Single,91249.0,0,0,1324,27,119,71,108,0,7,9,6,4
4994,1943,Single,77598.0,0,0,1193,33,281,129,66,1,7,5,13,3
7966,1959,Single,80982.0,1,1,505,137,401,104,22,3,11,5,11,5
3112,1977,Married,22701.0,1,0,2,4,9,0,4,1,1,0,3,5
10872,1969,Married,55212.0,0,1,1103,0,45,0,0,3,4,2,11,8
2181,1970,Married,70617.0,0,0,353,61,753,40,46,1,3,3,7,2
1867,1957,Single,64849.0,0,0,652,48,350,94,84,1,9,3,6,5
1518,1965,Married,62694.0,1,1,379,6,157,25,91,5,9,3,7,7
5734,1974,Married,61917.0,1,1,46,4,36,2,2,1,2,0,4,5
2878,1947,Married,67472.0,0,1,162,31,127,8,17,2,4,2,7,3
1458,1982,Married,21059.0,1,0,8,3,19,3,3,3,3,0,3,6
7007,1968,Married,29543.0,2,0,17,3,18,3,4,2,3,1,2,7
6200,1951,Married,75903.0,0,1,340,108,185,130,38,2,6,6,9,3
1403,1975,Together,34984.0,1,1,8,4,15,3,5,2,1,0,3,7
4827,1956,Single,54998.0,0,1,154,22,202,39,30,5,4,2,9,4
6250,1949,Widow,54356.0,0,1,710,15,30,20,0,3,11,2,8,8
9291,1959,Married,34242.0,0,1,8,2,4,0,0,1,0,0,3,5
2478,1973,Married,25410.0,1,0,2,2,4,13,13,1,1,0,4,4
1139,1984,Married,73356.0,0,0,1050,14,322,0,14,1,5,11,5,2
5138,1950,Together,28320.0,0,1,19,1,14,3,2,1,1,0,3,8
5393,1977,Single,23763.0,1,0,22,0,6,6,2,1,1,0,3,7
10413,1984,Married,72570.0,0,0,274,83,216,151,141,1,4,6,12,1
5015,1976,Married,34529.0,1,0,68,6,38,3,6,2,2,2,3,7
10868,1951,Widow,70792.0,0,0,344,45,654,104,11,2,3,4,10,3
10676,1982,Married,63211.0,0,0,145,193,459,205,26,2,3,8,7,2
2495,1974,Married,83891.0,0,1,217,38,350,111,85,1,4,7,10,1
7842,1968,Single,36065.0,1,1,18,7,34,10,2,3,3,0,3,8
9955,1954,Together,39898.0,0,1,69,8,26,12,7,2,3,0,4,7
6663,1940,Single,51141.0,0,0,144,0,7,0,0,1,3,1,4,5
2162,1976,Married,56939.0,0,1,256,34,103,90,29,2,3,3,10,3
3434,1951,Single,80872.0,0,0,483,72,567,94,12,1,4,4,10,1
7919,1976,Together,72335.0,0,0,1285,105,653,28,21,1,10,4,8,8
5626,1964,Single,61798.0,0,0,338,4,89,11,8,1,4,2,9,4
6428,1950,Widow,76842.0,0,0,605,10,345,84,54,1,1,8,7,0
8514,1976,Together,29478.0,1,0,8,0,7,3,1,1,1,0,3,6
10448,1956,Single,46998.0,0,1,172,41,86,45,6,5,5,3,5,7
2109,1990,Single,96843.0,0,0,448,71,951,40,17,1,6,11,10,2
7530,1950,Widow,56551.0,1,1,67,4,32,17,2,3,2,1,4,4
8925,1965,Married,70053.0,0,1,512,53,98,81,179,3,8,5,10,5
3009,1962,Widow,71670.0,0,0,1462,16,128,0,0,1,5,3,6,6
6355,1978,Married,44359.0,1,1,20,0,14,7,3,3,2,0,4,3
3517,1952,Single,40887.0,1,1,50,4,44,10,10,3,3,1,3,9
1158,1966,Divorced,48877.0,0,1,102,1,15,2,0,1,3,0,4,7
6203,1947,Together,74485.0,0,0,499,149,815,173,49,1,6,7,12,3
7165,1972,Together,64474.0,0,1,381,35,172,56,86,2,8,2,10,5
3595,1963,Together,77226.0,0,1,631,43,239,128,76,2,6,8,12,3
8537,1949,Widow,72643.0,0,0,526,80,553,123,94,1,3,10,7,2
4331,1978,Together,85738.0,0,0,913,26,376,17,26,1,3,6,11,1
6281,1966,Divorced,55686.0,0,1,673,0,199,37,47,2,6,3,5,4
4338,1983,Single,39062.0,1,0,23,0,9,0,0,1,1,0,3,4
2452,1971,Together,34600.0,1,1,199,33,60,8,3,5,5,2,5,8
9507,1975,Married,40794.0,0,1,261,23,73,4,23,2,6,3,5,7
8360,1971,Married,54690.0,1,1,111,16,37,7,9,3,3,1,5,3
10311,1969,Married,4428.0,0,1,16,4,12,2,4,0,25,0,0,1
5117,1963,Married,32632.0,0,0,63,151,137,153,19,2,4,4,8,5
4867,1968,Single,38236.0,1,1,58,0,18,2,0,4,3,0,4,7
9289,1979,Married,36781.0,1,0,29,1,17,0,3,1,2,1,2,8
10913,1984,Single,31385.0,1,0,3,2,12,0,1,1,1,0,2,8
3032,1984,Married,24570.0,1,0,28,34,62,11,14,3,4,0,4,9
8524,1974,Divorced,25509.0,1,0,40,3,30,10,7,3,3,0,3,9
3334,1951,Married,94642.0,0,0,879,143,797,106,143,0,5,7,9,1
4470,1962,Married,58646.0,0,1,62,1,44,6,5,1,2,1,4,4
1406,1975,Single,53201.0,1,1,280,7,81,20,0,8,6,3,5,7
8619,1957,Together,21994.0,0,1,9,0,6,3,1,1,0,0,3,5
10821,1978,Married,57113.0,1,1,182,4,33,0,2,6,4,1,5,7
4552,1991,Married,51373.0,0,0,83,2,101,64,26,1,3,5,3,4
898,1986,Married,23477.0,1,0,38,15,54,3,8,3,3,0,4,8
9797,1956,Married,58116.0,0,1,228,19,130,4,11,2,3,3,8,2
10949,1963,Divorced,72968.0,0,0,1092,37,592,145,37,1,5,5,8,3
8212,1971,Married,39791.0,0,1,85,15,27,13,13,2,3,1,4,7
6248,1947,Single,91712.0,0,0,1276,24,746,94,29,0,9,7,11,3
10164,1958,Single,94472.0,0,1,1017,33,417,108,100,1,5,5,5,5
4547,1960,Together,13672.0,1,1,6,2,9,2,1,2,1,0,3,8
6815,1980,Married,96547.0,0,0,448,21,125,52,101,0,7,6,8,2
4122,1975,Married,79205.0,0,0,504,23,117,179,28,1,6,5,4,4
10841,1975,Together,56559.0,0,1,226,22,133,41,31,3,4,3,8,4
5370,1973,Married,32644.0,1,0,239,3,141,0,7,4,7,1,6,8
176,1980,Single,67506.0,0,1,90,38,67,33,36,1,4,1,6,3
4860,1970,Single,24206.0,1,0,7,2,8,3,2,1,1,0,3,6
10757,1967,Divorced,28420.0,1,0,4,2,5,2,0,1,1,0,2,6
4023,1970,Married,22979.0,1,0,16,17,19,20,21,3,3,2,2,8
6679,1966,Single,33279.0,0,0,10,3,3,0,0,1,0,0,3,3
9923,1972,Single,46423.0,1,1,68,0,16,0,0,3,2,0,4,7
7181,1977,Married,30368.0,0,1,35,0,13,2,0,2,2,0,3,8
3599,1970,Married,63684.0,0,1,575,80,428,208,93,3,8,4,8,5
405,1964,Divorced,41638.0,0,1,315,0,31,4,0,4,5,5,3,8
6870,1959,Divorced,68805.0,0,1,182,2,49,17,13,1,3,1,7,2
832,1966,Together,65814.0,0,1,561,14,113,10,14,3,8,2,10,5
2002,1958,Divorced,71964.0,0,0,587,51,932,180,34,1,5,6,5,3
3657,1986,Single,39146.0,1,0,94,1,33,13,12,3,4,0,4,8
500,1977,Together,96876.0,0,0,908,43,735,40,194,1,7,7,9,2
1951,1981,Married,34445.0,0,0,228,122,122,208,129,6,11,2,8,9
3262,1958,Single,68281.0,0,0,995,112,417,42,48,1,2,9,13,5
4102,1975,Married,37284.0,1,1,11,1,2,2,1,1,0,0,3,6
7042,1983,Married,36790.0,0,0,3,3,14,15,21,1,2,1,2,9
10598,1967,Together,27943.0,1,1,12,1,16,4,1,3,2,0,3,8
255,1951,Divorced,22263.0,1,1,17,0,2,0,0,2,1,0,3,6
2375,1972,Together,30261.0,1,2,8,0,5,0,3,1,0,0,3,8
9829,1978,Together,28587.0,1,0,22,4,17,12,10,3,2,0,4,6
6214,1982,Married,43815.0,1,0,14,10,29,4,7,1,2,0,3,6
4954,1956,Married,48195.0,1,1,106,27,68,52,7,6,4,2,5,6
7861,1952,Married,77027.0,0,1,820,57,242,45,0,2,8,3,6,4
4837,1965,Married,71322.0,0,1,753,43,226,69,10,2,8,5,13,4
9423,1979,Married,32765.0,1,0,13,3,17,7,3,2,2,0,4,5
4198,1965,Together,29672.0,1,1,9,1,3,0,4,1,0,0,3,6
153,1953,Divorced,23272.0,0,0,19,3,6,4,2,1,1,0,3,4
9323,1949,Together,49912.0,0,1,520,8,223,32,49,4,10,5,7,8
10001,1985,Together,7500.0,1,0,5,17,17,13,14,4,2,1,3,9
3945,1947,Widow,68117.0,0,1,618,44,215,0,17,2,11,8,4,6
3799,1955,Married,67225.0,0,1,315,35,322,46,7,3,7,2,11,5
8625,1976,Married,17649.0,1,0,15,1,23,0,5,3,3,0,3,8
3491,1975,Together,55914.0,0,1,384,60,364,119,101,4,11,6,8,7
983,1984,Married,40059.0,1,0,110,29,92,28,10,1,6,2,3,8
9119,1950,Together,60905.0,0,1,208,17,76,36,17,2,3,3,7,2
4786,1977,Married,75330.0,1,1,555,82,257,93,61,4,10,3,12,6
5872,1951,Single,60689.0,0,1,240,90,216,63,6,4,4,4,10,3
6568,1984,Married,38680.0,1,0,11,0,36,15,5,1,2,0,3,7
5628,1982,Together,61416.0,0,0,848,154,323,201,61,1,10,3,10,6
5631,1991,Single,49767.0,0,0,202,47,197,55,42,1,5,4,8,4
4974,1970,Single,83273.0,1,2,433,89,650,16,102,10,4,6,9,7
8416,1981,Married,29009.0,1,0,6,6,15,10,5,2,2,0,3,6
5454,1979,Married,45057.0,1,0,37,0,7,3,0,1,2,0,3,5
4095,1971,Married,37150.0,1,0,167,37,64,49,34,8,4,3,6,7
5474,1970,Single,43020.0,1,0,45,7,99,4,25,3,4,1,4,6
4268,1959,Married,53154.0,0,1,129,0,21,0,1,1,3,1,4,4
10701,1973,Married,65308.0,0,0,713,0,264,120,80,1,7,8,12,4
3507,1970,Single,76467.0,1,0,676,161,426,210,44,2,2,5,5,6
2079,1947,Married,81044.0,0,0,450,26,535,73,98,1,5,6,10,1
626,1951,Married,32871.0,1,1,22,2,12,0,2,1,1,0,3,4
4426,1975,Single,55801.0,1,1,367,4,51,6,4,6,7,2,6,7
2591,1959,Widow,76320.0,0,1,526,35,214,69,53,2,6,3,4,2
10509,1955,Single,36927.0,1,1,51,0,16,0,0,2,3,0,3,8
6382,1953,Together,48794.0,1,1,25,0,11,3,0,1,1,0,3,4
6673,1965,Single,23478.0,0,0,28,6,27,12,17,1,3,0,3,8
7441,1973,Divorced,71128.0,1,0,958,159,447,20,0,3,2,10,12,7
1071,1976,Divorced,70179.0,0,1,532,88,168,69,44,3,7,3,13,5
10061,1950,Married,59462.0,0,1,724,17,143,0,8,2,9,2,12,7
7187,1969,Together,,1,1,375,42,48,94,66,7,4,10,4,3
8775,1969,Together,38361.0,1,0,39,0,56,20,8,3,3,1,3,7
1612,1981,Single,,1,0,23,0,15,0,2,2,3,0,3,6
2345,1982,Together,70038.0,0,0,587,54,348,71,54,1,4,4,8,2
322,1978,Together,42554.0,1,1,29,1,11,0,0,2,2,0,3,4
10897,1974,Married,67445.0,0,1,757,80,217,29,80,5,9,6,12,6
123,1951,Widow,67046.0,0,1,544,35,133,23,151,2,4,5,4,2
6103,1948,Married,42192.0,0,0,40,15,15,17,6,1,2,1,3,4
7899,1952,Married,77610.0,0,1,1245,33,332,21,33,2,4,7,4,7
10500,1984,Married,31761.0,1,0,19,1,20,16,14,2,3,0,4,5
1655,1979,Together,34350.0,1,0,16,3,15,2,1,1,1,0,3,7
2406,1949,Together,54591.0,0,1,376,4,94,12,9,3,6,2,8,5
2712,1956,Married,71866.0,0,1,184,178,178,103,39,1,6,3,10,3
5517,1969,Married,25293.0,1,0,15,0,11,0,2,1,1,1,2,8
10643,1987,Single,42000.0,0,0,124,83,267,85,59,2,5,2,11,5
2254,1983,Married,69520.0,0,0,627,120,414,121,80,1,9,6,5,5
10281,1970,Divorced,64713.0,1,0,180,60,241,13,54,2,5,5,7,4
6958,1977,Married,27889.0,1,0,14,0,4,0,0,1,1,1,2,6
954,1960,Widow,22123.0,0,0,3,3,24,34,7,1,2,1,3,5
5079,1971,Married,,1,1,71,1,16,0,0,4,2,1,3,8
10339,1954,Together,,0,1,161,0,22,0,0,2,4,1,4,6
4643,1973,Married,27803.0,1,0,8,26,46,38,9,2,3,0,4,8
3117,1955,Single,,0,1,264,0,21,12,6,3,6,1,5,7
6497,1960,Married,51651.0,0,1,293,6,23,13,6,4,6,2,5,8
5396,1988,Married,68487.0,0,0,758,12,385,33,89,1,9,7,13,4
5250,1943,Widow,,0,0,532,126,490,164,126,1,5,5,11,1
1052,1969,Married,56796.0,0,1,656,38,161,62,47,3,8,9,7,7
2802,1992,Married,87000.0,0,0,196,25,607,67,17,1,4,6,7,2
6343,1959,Married,79823.0,0,1,835,73,380,114,73,1,6,9,7,2
6507,1980,Single,30828.0,1,0,16,11,15,2,0,2,1,1,4,3
7901,1971,Married,34109.0,0,1,9,1,5,2,1,1,0,0,3,4
4865,1974,Divorced,53367.0,1,1,229,7,140,10,3,7,5,1,8,7
2686,1969,Together,22390.0,0,0,0,1,4,15,1,1,1,0,2,7
3107,1976,Together,71322.0,0,1,121,24,124,24,15,1,4,1,7,2
7734,1993,Absurd,79244.0,0,0,471,102,125,212,61,1,4,10,7,1
1146,1949,Together,49912.0,0,1,520,8,223,32,49,4,10,5,7,8
11031,1950,Married,48699.0,1,1,26,1,10,2,0,1,1,0,3,5
7428,1975,Together,80144.0,0,0,240,132,445,250,192,1,3,7,8,1
975,1956,Single,54252.0,1,1,178,4,26,8,4,5,4,1,5,6
1103,1976,Married,81929.0,1,0,1486,55,278,49,0,2,4,4,10,6
3422,1975,Married,76068.0,0,1,1115,12,128,33,12,1,2,3,4,6
1055,1976,Married,53204.0,1,1,29,0,8,2,0,1,1,0,3,4
6544,1949,Together,67911.0,0,1,529,0,356,63,28,3,6,7,11,3
1241,1984,Married,14796.0,1,0,13,3,8,7,4,2,1,0,3,9
2909,1974,Married,78128.0,0,1,934,24,230,16,24,2,8,4,6,3
5802,1972,Married,14188.0,0,0,2,7,11,16,12,1,2,0,4,6
1407,1986,Married,20425.0,1,0,4,12,5,3,16,2,2,0,3,7
6183,1962,Married,58646.0,0,1,62,1,44,6,5,1,2,1,4,4
340,1970,Divorced,72967.0,0,1,158,35,179,0,0,2,7,2,8,5
5991,1949,Married,48150.0,0,1,173,2,39,3,2,3,5,1,4,7
3104,1961,Single,82332.0,0,0,830,59,968,51,79,1,5,3,12,2
9729,1955,Widow,58275.0,1,1,189,10,253,56,43,6,8,2,7,7
1008,1981,Together,44953.0,0,0,728,17,133,11,8,1,7,3,13,6
11091,1953,Together,34587.0,1,1,7,2,9,2,0,2,1,0,3,4
3969,1974,Together,43018.0,0,1,35,4,17,7,6,1,2,2,2,5
1916,1954,Married,45736.0,0,1,188,3,180,20,3,5,7,1,6,7
9907,1969,Together,66476.0,0,1,742,28,152,25,9,2,6,8,10,4
87,1981,Married,27733.0,1,0,0,7,5,26,2,2,2,0,3,7
8659,1952,Together,69805.0,0,1,750,71,174,13,10,2,6,8,11,2
6262,1962,Single,72217.0,0,0,816,42,450,55,56,1,3,10,8,2
6147,1971,Divorced,25818.0,1,0,5,2,8,2,2,1,0,1,2,7
8832,1976,Together,37509.0,1,0,37,5,56,12,8,2,3,0,4,7
10067,1976,Together,25176.0,1,1,4,0,4,0,0,1,1,0,2,7
7532,1980,Married,43586.0,0,1,99,2,11,4,0,3,3,0,4,8
4915,1956,Married,53230.0,0,1,176,72,98,136,21,4,5,2,12,5
2115,1957,Together,50116.0,1,1,54,0,10,0,0,2,1,0,4,5
2088,1972,Together,84906.0,0,0,997,15,414,99,30,1,5,6,12,2
2493,1966,Married,61286.0,0,1,356,0,107,19,9,2,7,1,8,5
6292,1986,Married,82333.0,0,0,1311,0,359,46,89,1,4,3,10,2
1631,1965,Together,65220.0,0,0,890,63,292,0,25,4,8,4,7,6
10104,1974,Together,33590.0,2,1,4,0,2,0,0,1,1,0,2,7
3006,1976,Divorced,30992.0,1,0,17,0,14,7,3,1,1,0,3,7
3919,1976,Single,72309.0,0,0,960,0,883,50,38,1,5,6,8,3
11181,1949,Married,156924.0,0,0,2,1,2,1,1,0,0,0,0,0
642,1980,Married,16005.0,1,0,1,3,2,20,30,3,2,1,2,8
4369,1957,Absurd,65487.0,0,0,240,67,500,199,0,3,3,5,6,2
10127,1965,Married,58692.0,0,1,301,11,61,4,7,1,8,2,4,7
271,1969,Widow,40590.0,1,1,154,0,50,6,11,5,3,4,3,6
4973,1970,Single,20587.0,1,0,2,3,6,4,1,1,1,1,2,7
2948,1954,Divorced,62637.0,0,1,104,12,48,4,12,1,2,2,5,2
2715,1966,Divorced,29435.0,1,1,70,3,37,4,2,4,3,2,2,9
10432,1974,Divorced,19346.0,1,0,2,0,9,3,6,1,1,0,3,8
9216,1971,Married,35788.0,1,1,23,2,11,3,1,2,2,0,3,6
7124,1968,Divorced,36997.0,1,1,43,4,12,8,0,5,2,1,4,5
9727,1957,Married,23539.0,0,0,4,24,11,16,1,1,2,0,4,6
5136,1973,Single,65333.0,0,1,654,7,92,0,15,7,9,4,8,6
9790,1957,Single,78499.0,0,0,912,72,170,47,36,1,11,3,4,4
1818,1971,Together,29732.0,1,0,25,0,8,0,1,1,2,0,2,9
1100,1960,Together,41275.0,1,2,24,4,22,0,2,4,3,1,3,5
7873,1973,Together,63516.0,1,1,141,11,114,15,14,4,4,1,7,5
10609,1962,Married,42769.0,0,1,71,0,13,3,1,2,1,1,4,4
6950,1958,Married,49572.0,1,1,35,1,16,0,1,2,2,0,3,7
7233,1972,Married,69209.0,0,0,496,32,849,229,48,2,5,3,6,4
9481,1976,Married,17148.0,1,0,9,9,11,13,10,4,3,1,3,8
7699,1969,Widow,40590.0,1,1,154,0,50,6,11,5,3,4,3,6
2711,1976,Together,30560.0,1,0,9,1,5,4,5,1,1,0,3,7
8933,1983,Married,32146.0,1,0,26,3,23,4,7,2,2,0,4,6
8726,1964,Divorced,41713.0,1,1,77,8,44,10,10,5,3,1,4,6
1515,1975,Together,34176.0,0,1,11,2,7,4,2,1,1,0,3,3
5186,1955,Married,58482.0,0,1,576,7,115,19,7,2,7,4,9,6
10157,1965,Single,59686.0,0,1,89,15,89,34,42,1,4,1,6,4
5667,1964,Married,60896.0,0,1,1013,30,399,60,46,3,9,10,4,6
902,1980,Together,62994.0,1,0,224,12,48,4,12,1,6,2,4,6
977,1957,Together,47320.0,0,1,200,19,111,50,15,6,5,1,8,6
7313,1949,Widow,74859.0,0,0,570,73,614,133,102,1,6,5,11,3
7600,1992,Single,15253.0,1,0,1,3,3,8,1,2,1,0,3,7
9706,1974,Single,31560.0,1,0,62,1,20,4,0,2,2,1,3,8
2429,1954,Divorced,72071.0,0,1,531,69,300,150,138,3,5,4,8,2
3520,1990,Single,91172.0,0,0,162,28,818,0,28,0,4,3,7,3
10394,1984,Married,90000.0,0,0,675,144,133,94,192,1,4,8,5,1
4548,1981,Single,41967.0,1,1,23,4,10,0,2,1,1,0,3,4
9362,1965,Single,69263.0,0,1,492,5,32,13,5,1,9,1,7,6
3968,1970,Divorced,65706.0,0,0,918,10,129,13,0,1,11,3,12,7
4084,1975,Together,60934.0,0,1,224,155,155,192,93,2,6,4,11,4
6721,1951,Married,71965.0,0,1,572,19,286,50,38,3,6,3,5,3
2829,1955,Married,65210.0,0,1,626,0,70,0,7,2,9,3,8,6
1772,1975,Married,79174.0,0,0,1074,37,518,193,92,1,5,6,7,2
